数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
酒店集团,锦江(中国区)酒店数量,,家,周,2024-05-12T00:00:00Z,10261,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-05-19T00:00:00Z,224.28,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-05-19T00:00:00Z,10261,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-05-26T00:00:00Z,223.3,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-05-26T00:00:00Z,10269,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-06-02T00:00:00Z,222.91,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-06-02T00:00:00Z,10260,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-06-09T00:00:00Z,228.5,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-06-09T00:00:00Z,10279,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-06-16T00:00:00Z,222.52,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-06-16T00:00:00Z,10289,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-06-23T00:00:00Z,225.75,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-06-23T00:00:00Z,10294,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-06-30T00:00:00Z,230.17,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-06-30T00:00:00Z,10308,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-07-07T00:00:00Z,239.57,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-07-07T00:00:00Z,10345,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-07-14T00:00:00Z,246.15,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-07-14T00:00:00Z,10376,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-07-21T00:00:00Z,253.17,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-07-21T00:00:00Z,10402,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-07-28T00:00:00Z,252.12,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-07-28T00:00:00Z,10418,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-08-04T00:00:00Z,256.85,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-08-04T00:00:00Z,10426,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-08-11T00:00:00Z,265.55,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-08-11T00:00:00Z,10434,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-08-18T00:00:00Z,258.51,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-08-18T00:00:00Z,10440,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-08-25T00:00:00Z,244.84,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-08-25T00:00:00Z,10443,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-09-01T00:00:00Z,225.47,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-09-01T00:00:00Z,10446,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-09-08T00:00:00Z,219.82,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-09-08T00:00:00Z,10453,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-09-15T00:00:00Z,220.56,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-09-15T00:00:00Z,10470,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-09-22T00:00:00Z,222.29,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-09-22T00:00:00Z,10480,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-09-29T00:00:00Z,232.16,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-09-29T00:00:00Z,10508,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-10-06T00:00:00Z,286.04,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-10-06T00:00:00Z,10541,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-10-13T00:00:00Z,212.58,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-10-13T00:00:00Z,10524,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-10-20T00:00:00Z,220.99,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-10-20T00:00:00Z,10508,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-10-27T00:00:00Z,218.69,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-10-27T00:00:00Z,10500,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-11-03T00:00:00Z,217.44,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-11-03T00:00:00Z,10488,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-11-10T00:00:00Z,214.7,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-11-10T00:00:00Z,10496,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-11-17T00:00:00Z,215.51,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-11-17T00:00:00Z,10465,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-11-24T00:00:00Z,213.39,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-11-24T00:00:00Z,10462,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-12-01T00:00:00Z,213.11,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-12-01T00:00:00Z,10457,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-12-08T00:00:00Z,211.3,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-12-08T00:00:00Z,10453,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-12-15T00:00:00Z,211.6,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-12-15T00:00:00Z,10457,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-12-22T00:00:00Z,213.02,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-12-22T00:00:00Z,10451,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2024-12-29T00:00:00Z,213.97,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2024-12-29T00:00:00Z,10459,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-01-05T00:00:00Z,215.67,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-01-05T00:00:00Z,10474,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-01-12T00:00:00Z,213,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-01-12T00:00:00Z,10485,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-01-19T00:00:00Z,215.95,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-01-19T00:00:00Z,10504,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-01-26T00:00:00Z,221.03,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-01-26T00:00:00Z,10551,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-02-02T00:00:00Z,279.45,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-02-02T00:00:00Z,10571,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-02-09T00:00:00Z,224.35,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-02-09T00:00:00Z,10507,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-02-16T00:00:00Z,212.93,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-02-16T00:00:00Z,10582,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-02-23T00:00:00Z,213.36,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-02-23T00:00:00Z,10589,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-03-02T00:00:00Z,212.18,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-03-02T00:00:00Z,10571,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-03-09T00:00:00Z,213.89,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-03-09T00:00:00Z,10570,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-03-16T00:00:00Z,219.66,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-03-16T00:00:00Z,10577,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-03-23T00:00:00Z,224.87,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-03-23T00:00:00Z,10568,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-03-30T00:00:00Z,228.13,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-03-30T00:00:00Z,10572,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-04-06T00:00:00Z,234.45,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-04-06T00:00:00Z,10568,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-04-13T00:00:00Z,231.17,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-04-13T00:00:00Z,10571,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-04-20T00:00:00Z,244.61,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-04-20T00:00:00Z,10562,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-04-27T00:00:00Z,247.03,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-04-27T00:00:00Z,10572,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-05-04T00:00:00Z,302.02,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-05-04T00:00:00Z,10617,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-05-11T00:00:00Z,219.93,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-05-11T00:00:00Z,10615,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-05-18T00:00:00Z,227.58,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-05-18T00:00:00Z,10613,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-05-25T00:00:00Z,227.47,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-05-25T00:00:00Z,10604,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-06-01T00:00:00Z,228.39,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-06-01T00:00:00Z,10627,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-06-08T00:00:00Z,221.67,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-06-08T00:00:00Z,10632,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-06-15T00:00:00Z,225,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-06-15T00:00:00Z,10642,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-06-22T00:00:00Z,227.6,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-06-22T00:00:00Z,10635,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-06-29T00:00:00Z,230.86,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-06-29T00:00:00Z,10662,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-07-06T00:00:00Z,237.63,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-07-06T00:00:00Z,10674,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-07-13T00:00:00Z,245.78,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-07-13T00:00:00Z,10678,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-07-20T00:00:00Z,249.65,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-07-20T00:00:00Z,10694,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-07-27T00:00:00Z,252.25,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-07-27T00:00:00Z,10686,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-08-03T00:00:00Z,256.75,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-08-03T00:00:00Z,10697,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-08-10T00:00:00Z,265.38,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-08-10T00:00:00Z,10693,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-08-17T00:00:00Z,260.83,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-08-17T00:00:00Z,10689,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-08-24T00:00:00Z,246.58,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-08-24T00:00:00Z,10696,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-08-31T00:00:00Z,231.04,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-08-31T00:00:00Z,10690,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-09-07T00:00:00Z,222.7,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-09-07T00:00:00Z,10678,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-09-14T00:00:00Z,228.56,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-09-14T00:00:00Z,10671,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-09-21T00:00:00Z,237.32,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-09-21T00:00:00Z,10674,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-09-28T00:00:00Z,242.3,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-09-28T00:00:00Z,10678,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-10-05T00:00:00Z,306.95,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-10-05T00:00:00Z,10737,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-10-12T00:00:00Z,216.07,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-10-12T00:00:00Z,10730,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-10-19T00:00:00Z,222.8,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-10-19T00:00:00Z,10716,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-10-26T00:00:00Z,222.71,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-10-26T00:00:00Z,10703,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-11-02T00:00:00Z,218.95,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-11-02T00:00:00Z,10681,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-11-09T00:00:00Z,217.14,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-11-09T00:00:00Z,10667,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-11-16T00:00:00Z,219.34,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-11-16T00:00:00Z,10660,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-11-23T00:00:00Z,216.06,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-11-23T00:00:00Z,10623,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-11-30T00:00:00Z,217,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-11-30T00:00:00Z,10613,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-12-07T00:00:00Z,216.51,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-12-07T00:00:00Z,10589,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-12-14T00:00:00Z,213.08,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-12-14T00:00:00Z,10585,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-12-21T00:00:00Z,215.07,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-12-21T00:00:00Z,10572,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2025-12-28T00:00:00Z,217.32,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2025-12-28T00:00:00Z,10558,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-01-04T00:00:00Z,227.03,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-01-04T00:00:00Z,10534,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-01-11T00:00:00Z,210.64,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-01-11T00:00:00Z,10523,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-01-18T00:00:00Z,214.55,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-01-18T00:00:00Z,10530,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-01-25T00:00:00Z,219.78,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-01-25T00:00:00Z,10528,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-02-01T00:00:00Z,222.76,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-02-01T00:00:00Z,10539,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-02-08T00:00:00Z,227.58,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-02-08T00:00:00Z,10548,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-02-15T00:00:00Z,234.88,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-02-15T00:00:00Z,10597,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-02-22T00:00:00Z,294.37,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-02-22T00:00:00Z,10609,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-03-01T00:00:00Z,213.78,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-03-01T00:00:00Z,10595,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-03-08T00:00:00Z,209.78,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-03-08T00:00:00Z,10602,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-03-15T00:00:00Z,218.32,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-03-15T00:00:00Z,10608,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-03-22T00:00:00Z,221.89,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-03-22T00:00:00Z,10617,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-03-29T00:00:00Z,224.86,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-03-29T00:00:00Z,10616,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-04-05T00:00:00Z,234.64,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-04-05T00:00:00Z,10630,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-04-12T00:00:00Z,222.39,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-04-12T00:00:00Z,10618,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-04-19T00:00:00Z,238.9,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-04-19T00:00:00Z,10621,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-04-26T00:00:00Z,238.39,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-04-26T00:00:00Z,10633,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-05-03T00:00:00Z,284.07,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-05-03T00:00:00Z,10689,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-05-10T00:00:00Z,211.05,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-05-10T00:00:00Z,10686,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-05-17T00:00:00Z,214.71,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-05-17T00:00:00Z,10686,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-05-24T00:00:00Z,215.3,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-05-24T00:00:00Z,10681,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-05-31T00:00:00Z,213.93,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-05-31T00:00:00Z,10681,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-06-07T00:00:00Z,211.92,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-06-07T00:00:00Z,10681,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-06-14T00:00:00Z,213.41,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-06-14T00:00:00Z,10671,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-06-21T00:00:00Z,214.27,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-06-21T00:00:00Z,10674,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-06-28T00:00:00Z,213.22,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-06-28T00:00:00Z,10662,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-07-05T00:00:00Z,217.06,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-07-05T00:00:00Z,10678,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-07-12T00:00:00Z,224.26,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-07-12T00:00:00Z,10695,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-07-19T00:00:00Z,232.7,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-07-19T00:00:00Z,10703,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-07-26T00:00:00Z,238.11,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-07-26T00:00:00Z,10709,,,,酒店之家(STR)
酒店集团,锦江(中国区)平均客房价,,元,周,2026-08-02T00:00:00Z,244.31,,,,酒店之家(STR)
酒店集团,锦江(中国区)酒店数量,,家,周,2026-08-02T00:00:00Z,10722,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-01-07T00:00:00Z,376.19,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-01-07T00:00:00Z,1205,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-01-14T00:00:00Z,390.97,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-01-14T00:00:00Z,1209,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-01-21T00:00:00Z,398.31,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-01-21T00:00:00Z,1219,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-01-28T00:00:00Z,406.88,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-01-28T00:00:00Z,1224,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-02-04T00:00:00Z,404.69,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-02-04T00:00:00Z,1240,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-02-11T00:00:00Z,453.71,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-02-11T00:00:00Z,1257,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-02-18T00:00:00Z,442.95,,,,酒店之家(STR)
酒店集团,亚朵酒店数量,,家,周,2024-02-18T00:00:00Z,1261,,,,酒店之家(STR)
酒店集团,亚朵平均客房价,,元,周,2024-02-25T00:00:00Z,372.05,,,,酒店之家(STR)
