period_id,year,week,start_date,end_date,region,room_band,hotel_count,room_count,chain_hotel_count,chain_room_count,source
2025W20,2025,20,2025-05-12,2025-05-18,全国,15-29间,175716,3573664,3487,79042,酒店之家
2025W20,2025,20,2025-05-12,2025-05-18,全国,30-69间,138688,6066869,19711,992007,酒店之家
2025W20,2025,20,2025-05-12,2025-05-18,全国,70-149间,64345,6208167,30758,3040179,酒店之家
2025W20,2025,20,2025-05-12,2025-05-18,全国,150间及以上,14870,3551126,6700,1633377,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,全部,772149,21576314,62553,5768059,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,15间以下,377575,2138573,1809,16629,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,15-29间,176192,3582778,3490,79142,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,30-69间,139027,6081307,19742,993442,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,70-149间,64482,6221351,30814,3045925,酒店之家
2025W21,2025,21,2025-05-19,2025-05-25,全国,150间及以上,14873,3552305,6698,1632921,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,全部,773970,21611578,62770,5786471,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,15间以下,378852,2140415,1802,16575,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,15-29间,176287,3584333,3505,79479,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,30-69间,139303,6093899,19834,997560,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,70-149间,64646,6238662,30906,3055645,酒店之家
2025W22,2025,22,2025-05-26,2025-06-01,全国,150间及以上,14882,3554269,6723,1637212,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,全部,778539,21667880,62878,5794988,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,15间以下,382194,2153388,1811,16686,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,15-29间,177012,3598795,3514,79721,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,30-69间,139718,6111149,19872,999407,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,70-149间,64718,6245702,30951,3060129,酒店之家
2025W23,2025,23,2025-06-02,2025-06-08,全国,150间及以上,14897,3558846,6730,1639045,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,全部,782703,21728271,63005,5806159,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,15间以下,385122,2167908,1812,16687,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,15-29间,177734,3612845,3519,79837,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,30-69间,140084,6125949,19931,1002370,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,70-149间,64841,6256465,30999,3064420,酒店之家
2025W24,2025,24,2025-06-09,2025-06-15,全国,150间及以上,14922,3565104,6744,1642845,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,全部,785955,21734755,63107,5815877,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,15间以下,388548,2172373,1815,16709,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,15-29间,177551,3609567,3514,79753,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,30-69间,140011,6123631,19960,1003669,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,70-149间,64928,6265191,31065,3071112,酒店之家
2025W25,2025,25,2025-06-16,2025-06-22,全国,150间及以上,14917,3563993,6753,1644634,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,全部,789732,21812543,63305,5832651,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,15间以下,390623,2187256,1827,16838,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,15-29间,178532,3628662,3535,80240,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,30-69间,140510,6144280,19992,1005583,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,70-149间,65133,6284507,31185,3082544,酒店之家
2025W26,2025,26,2025-06-23,2025-06-29,全国,150间及以上,14934,3567838,6766,1647446,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,全部,793146,21866514,63449,5847930,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,15间以下,393107,2193744,1830,16902,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,15-29间,178907,3636127,3537,80304,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,30-69间,140841,6158792,20004,1006412,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,70-149间,65331,6304541,31298,3094255,酒店之家
2025W27,2025,27,2025-06-30,2025-07-06,全国,150间及以上,14960,3573310,6780,1650057,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,全部,800186,21927486,63586,5858860,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,15间以下,399020,2212551,1829,16854,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,15-29间,179516,3648419,3556,80678,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,30-69间,141176,6172955,20047,1008605,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,70-149间,65505,6321484,31371,3101960,酒店之家
2025W28,2025,28,2025-07-07,2025-07-13,全国,150间及以上,14969,3572077,6783,1650763,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,全部,806052,22013146,63802,5877391,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,15间以下,403068,2231867,1833,16878,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,15-29间,180557,3668959,3576,81086,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,30-69间,141768,6198711,20097,1011032,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,70-149间,65666,6336452,31495,3114242,酒店之家
2025W29,2025,29,2025-07-14,2025-07-20,全国,150间及以上,14993,3577157,6801,1654153,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,全部,809115,22055913,63986,5891351,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,15间以下,405219,2242949,1845,16987,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,15-29间,181106,3680143,3586,81373,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,30-69间,142041,6211027,20157,1014150,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,70-149间,65765,6346508,31589,3123894,酒店之家
2025W30,2025,30,2025-07-21,2025-07-27,全国,150间及以上,14984,3575286,6809,1654947,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,全部,815369,22107569,64121,5901326,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,15间以下,410443,2254237,1854,16998,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,15-29间,181631,3690291,3596,81579,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,30-69间,142413,6225962,20196,1016052,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,70-149间,65877,6357656,31655,3130246,酒店之家
2025W31,2025,31,2025-07-28,2025-08-03,全国,150间及以上,15005,3579423,6820,1656451,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,全部,818982,22155866,64276,5915155,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,15间以下,412927,2264384,1859,17044,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,15-29间,182303,3703411,3605,81778,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,30-69间,142739,6238743,20237,1018038,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,70-149间,65992,6367523,31744,3139079,酒店之家
2025W32,2025,32,2025-08-04,2025-08-10,全国,150间及以上,15021,3581805,6831,1659216,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,全部,818385,22168405,64403,5926165,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,15间以下,412156,2266167,1861,17068,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,15-29间,182418,3705355,3609,81838,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,30-69间,142739,6239486,20266,1019545,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,70-149间,66036,6372753,31829,3147561,酒店之家
2025W33,2025,33,2025-08-11,2025-08-17,全国,150间及以上,15036,3584644,6838,1660153,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,全部,821457,22190442,64504,5936199,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,15间以下,414809,2274004,1863,17112,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,15-29间,182679,3710495,3630,82358,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,30-69间,142864,6244525,20306,1021350,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,70-149间,66073,6376311,31866,3151703,酒店之家
2025W34,2025,34,2025-08-18,2025-08-24,全国,150间及以上,15032,3585107,6839,1663676,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,全部,824245,22199963,64555,5939365,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,15间以下,417281,2279268,1872,17185,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,15-29间,182917,3715197,3635,82525,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,30-69间,142983,6250634,20326,1022426,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,70-149间,66041,6373052,31878,3152861,酒店之家
2025W35,2025,35,2025-08-25,2025-08-31,全国,150间及以上,15023,3581812,6844,1664368,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,全部,823741,22206798,64590,5951039,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,15间以下,416565,2277238,1866,17141,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,15-29间,183018,3717268,3639,82628,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,30-69间,143073,6254226,20339,1023049,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,70-149间,66055,6374454,31892,3154313,酒店之家
2025W36,2025,36,2025-09-01,2025-09-07,全国,150间及以上,15030,3583612,6854,1673908,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,全部,826871,22241732,64670,5957846,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,15间以下,419123,2285924,1868,17176,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,15-29间,183288,3722635,3647,82807,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,30-69间,143257,6261810,20341,1023114,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,70-149间,66158,6384400,31953,3160042,酒店之家
2025W37,2025,37,2025-09-08,2025-09-14,全国,150间及以上,15045,3586963,6861,1674707,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,全部,828442,22241547,64727,5963949,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,15间以下,420883,2291049,1878,17294,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,15-29间,183290,3722387,3639,82664,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,30-69间,143047,6251811,20352,1023928,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,70-149间,66167,6386114,31988,3163802,酒店之家
2025W38,2025,38,2025-09-15,2025-09-21,全国,150间及以上,15055,3590186,6870,1676261,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,全部,834138,22315695,65124,5991722,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,15间以下,425394,2306157,1905,17561,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,15-29间,183821,3733239,3681,83603,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,30-69间,143425,6268562,20515,1031356,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,70-149间,66407,6408756,32133,3178050,酒店之家
2025W39,2025,39,2025-09-22,2025-09-28,全国,150间及以上,15091,3598981,6890,1681152,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,全部,841107,22377185,65497,6024455,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,15间以下,431378,2321442,1916,17661,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,15-29间,184268,3742272,3701,84001,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,30-69间,143747,6283035,20609,1036761,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,70-149间,66597,6426398,32348,3198621,酒店之家
2025W40,2025,40,2025-09-29,2025-10-05,全国,150间及以上,15117,3604038,6923,1687411,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,全部,834490,22196591,65405,6019881,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,15间以下,428412,2287199,1897,17489,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,15-29间,182239,3701812,3679,83586,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,30-69间,142587,6232792,20585,1035526,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,70-149间,66229,6391415,32329,3197025,酒店之家
2025W41,2025,41,2025-10-06,2025-10-12,全国,150间及以上,15023,3583373,6915,1686255,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,全部,832546,22151770,65377,6017479,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,15间以下,427342,2281933,1891,17433,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,15-29间,181799,3692820,3682,83581,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,30-69间,142265,6218438,20564,1034351,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,70-149间,66153,6383239,32327,3196938,酒店之家
2025W42,2025,42,2025-10-13,2025-10-19,全国,150间及以上,14987,3575340,6913,1685176,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,全部,830197,22121104,65382,6019356,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,15间以下,425518,2278383,1890,17392,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,15-29间,181597,3688713,3671,83390,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,30-69间,142059,6208787,20567,1034588,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,70-149间,66051,6373851,32339,3198552,酒店之家
2025W43,2025,43,2025-10-20,2025-10-26,全国,150间及以上,14972,3571370,6915,1685434,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,全部,827123,22040124,65312,6016878,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,15间以下,424032,2260104,1885,17347,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,15-29间,180739,3671650,3663,83176,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,30-69间,141544,6185868,20519,1032345,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,70-149间,65861,6356477,32331,3198241,酒店之家
2025W44,2025,44,2025-10-27,2025-11-02,全国,150间及以上,14947,3566025,6914,1685769,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,全部,826765,22033375,65251,6013713,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,15间以下,423761,2260051,1865,17181,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,15-29间,180680,3670732,3662,83256,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,30-69间,141549,6184762,20500,1031688,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,70-149间,65832,6353105,32308,3195963,酒店之家
2025W45,2025,45,2025-11-03,2025-11-09,全国,150间及以上,14943,3564725,6916,1685625,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,全部,827598,22044038,65252,6015327,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,15间以下,424302,2264966,1866,17175,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,15-29间,180975,3676618,3675,83469,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,30-69间,141588,6185549,20473,1030187,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,70-149间,65777,6348052,32314,3197043,酒店之家
2025W46,2025,46,2025-11-10,2025-11-16,全国,150间及以上,14956,3568853,6924,1687453,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,全部,826879,22047710,65289,6017588,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,15间以下,423337,2268559,1873,17223,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,15-29间,181250,3681990,3689,83754,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,30-69间,141622,6186935,20488,1031205,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,70-149间,65708,6340981,32311,3197077,酒店之家
2025W47,2025,47,2025-11-17,2025-11-23,全国,150间及以上,14962,3569245,6928,1688329,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,全部,826111,22029522,65274,6016716,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,15间以下,422877,2269101,1876,17271,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,15-29间,181173,3680579,3688,83728,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,30-69间,141494,6181058,20495,1031573,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,70-149间,65633,6333231,32287,3194489,酒店之家
2025W48,2025,48,2025-11-24,2025-11-30,全国,150间及以上,14934,3565553,6928,1689655,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,全部,827075,22035149,65252,6014695,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,15间以下,423602,2270323,1888,17391,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,15-29间,181317,3682939,3687,83655,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,30-69间,141608,6185005,20478,1030832,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,70-149间,65616,6331217,32267,3191955,酒店之家
2025W49,2025,49,2025-12-01,2025-12-07,全国,150间及以上,14932,3565665,6932,1690862,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,全部,831334,22067151,65287,6019609,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,15间以下,427134,2277885,1887,17381,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,15-29间,181766,3691958,3681,83465,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,30-69间,141824,6194536,20493,1031536,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,70-149间,65677,6336212,32288,3193902,酒店之家
2025W50,2025,50,2025-12-08,2025-12-14,全国,150间及以上,14933,3566560,6938,1693325,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,全部,837358,22099475,65313,6021082,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,15间以下,432578,2290363,1884,17344,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,15-29间,182125,3698940,3690,83624,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,30-69间,142043,6203022,20506,1032218,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,70-149间,65671,6335038,32292,3194302,酒店之家
2025W51,2025,51,2025-12-15,2025-12-21,全国,150间及以上,14941,3572112,6941,1693594,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,全部,840689,22113396,65342,6024351,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,15间以下,435549,2297079,1887,17367,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,15-29间,182348,3703420,3696,83761,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,30-69间,142165,6206914,20516,1032369,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,70-149间,65682,6336685,32298,3195461,酒店之家
2025W52,2025,52,2025-12-22,2025-12-28,全国,150间及以上,14945,3569298,6945,1695393,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,全部,840223,22076975,65422,6034128,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,15间以下,435900,2287115,1876,17245,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,15-29间,181779,3692674,3712,84146,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,30-69间,141995,6199173,20521,1032471,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,70-149间,65614,6328480,32356,3200763,酒店之家
2026W01,2026,1,2025-12-29,2026-01-04,全国,150间及以上,14935,3569533,6957,1699503,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,全部,846593,22117782,65518,6040388,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,15间以下,441491,2301341,1885,17338,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,15-29间,182209,3701211,3711,84097,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,30-69间,142258,6210181,20555,1034459,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,70-149间,65690,6336065,32399,3205102,酒店之家
2026W02,2026,2,2026-01-05,2026-01-11,全国,150间及以上,14945,3568984,6968,1699392,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,全部,850453,22138535,65537,6042692,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,15间以下,445059,2307176,1882,17311,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,15-29间,182417,3705406,3727,84403,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,30-69间,142273,6211542,20543,1033371,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,70-149间,65752,6342650,32412,3206697,酒店之家
2026W03,2026,3,2026-01-12,2026-01-18,全国,150间及以上,14952,3571761,6973,1700910,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,全部,855508,22164778,65651,6049413,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,15间以下,449544,2316875,1889,17388,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,15-29间,182728,3711349,3762,85251,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,30-69间,142498,6219867,20571,1034351,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,70-149间,65794,6347065,32455,3210755,酒店之家
2026W04,2026,4,2026-01-19,2026-01-25,全国,150间及以上,14944,3569622,6974,1701668,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,全部,857309,22168541,65732,6058355,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,15间以下,451375,2316915,1894,17426,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,15-29间,182637,3709858,3765,85320,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,30-69间,142524,6221991,20578,1035201,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,70-149间,65830,6350666,32508,3216270,酒店之家
2026W05,2026,5,2026-01-26,2026-02-01,全国,150间及以上,14943,3569111,6987,1704138,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,全部,867433,22217114,65947,6075757,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,15间以下,460900,2332393,1904,17517,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,15-29间,182802,3713522,3771,85515,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,30-69间,142800,6234612,20661,1039224,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,70-149间,65968,6364169,32614,3227011,酒店之家
2026W06,2026,6,2026-02-02,2026-02-08,全国,150间及以上,14963,3572418,6997,1706490,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,全部,875672,22305520,66389,6113947,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,15间以下,467834,2348533,1919,17671,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,15-29间,183292,3723007,3791,85969,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,30-69间,143243,6255603,20786,1045541,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,70-149间,66286,6394608,32866,3251960,酒店之家
2026W07,2026,7,2026-02-09,2026-02-15,全国,150间及以上,15017,3583769,7027,1712806,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,全部,878119,22308232,66452,6119487,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,15间以下,470245,2352325,1918,17659,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,15-29间,183280,3722938,3789,85924,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,30-69间,143266,6257033,20800,1046378,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,70-149间,66331,6398607,32916,3256748,酒店之家
2026W08,2026,8,2026-02-16,2026-02-22,全国,150间及以上,14997,3577329,7029,1712778,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,全部,878877,22280205,66440,6117156,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,15间以下,471690,2344584,1907,17544,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,15-29间,182702,3711813,3773,85654,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,30-69间,143194,6254351,20818,1047140,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,70-149间,66320,6396791,32922,3256875,酒店之家
2026W09,2026,9,2026-02-23,2026-03-01,全国,150间及以上,14971,3572666,7020,1709943,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,全部,881315,22340720,66509,6119836,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,15间以下,472708,2357699,1918,17644,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,15-29间,183560,3729228,3797,86219,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,30-69间,143665,6274619,20835,1047952,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,70-149间,66402,6403684,32937,3258022,酒店之家
2026W10,2026,10,2026-03-02,2026-03-08,全国,150间及以上,14980,3575490,7022,1709999,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,全部,887527,22385212,66559,6123896,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,15间以下,478229,2371326,1923,17684,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,15-29间,183923,3736745,3791,86097,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,30-69间,143877,6283759,20861,1049104,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,70-149间,66491,6412539,32954,3259694,酒店之家
2026W11,2026,11,2026-03-09,2026-03-15,全国,150间及以上,15007,3580843,7030,1711317,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,全部,893217,22441370,66666,6130679,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,15间以下,482876,2384837,1925,17711,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,15-29间,184483,3748470,3842,87212,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,30-69间,144214,6297022,20882,1049905,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,70-149间,66604,6424257,32977,3262581,酒店之家
2026W12,2026,12,2026-03-16,2026-03-22,全国,150间及以上,15040,3586784,7040,1713270,酒店之家
2026W13,2026,13,2026-03-23,2026-03-29,全国,全部,899979,22536944,66736,6137443,酒店之家
2026W13,2026,13,2026-03-23,2026-03-29,全国,15间以下,487735,2405483,1937,17831,酒店之家
