period_id,year,week,start_date,end_date,region,segment,hotel_count,room_count,hotel_count_15plus,room_count_15plus,occupancy_rate,adr,revpar,source
2024W22,2024,22,2024-05-27,2024-06-02,全国,全部,717562,19934241,361370,18051132,0.5536,186.15,103.05264,酒店之家
2024W22,2024,22,2024-05-27,2024-06-02,全国,经济型,625032,11762619,283335,10012499,0.5579,136.62,76.220298,酒店之家
2024W22,2024,22,2024-05-27,2024-06-02,全国,中档型,62717,3971798,50537,3861716,0.5575,226.17,126.08977499999999,酒店之家
2024W22,2024,22,2024-05-27,2024-06-02,全国,高档型,24169,2821710,22002,2800340,0.4865,334.81,162.885065,酒店之家
2024W22,2024,22,2024-05-27,2024-06-02,全国,豪华型,5644,1378114,5496,1376577,0.3861,704.05,271.833705,酒店之家
2024W23,2024,23,2024-06-03,2024-06-09,全国,全部,723683,20003750,362602,18099043,0.5862,197.67,115.874154,酒店之家
2024W23,2024,23,2024-06-03,2024-06-09,全国,经济型,630638,11810976,284321,10041449,0.5954,147.04,87.547616,酒店之家
2024W23,2024,23,2024-06-03,2024-06-09,全国,中档型,63316,4000787,50859,3888488,0.578,239.27,138.29806,酒店之家
2024W23,2024,23,2024-06-03,2024-06-09,全国,高档型,24108,2818282,21951,2796959,0.5148,350.36,180.36532800000003,酒店之家
2024W23,2024,23,2024-06-03,2024-06-09,全国,豪华型,5621,1373705,5471,1372147,0.441,731.54,322.60913999999997,酒店之家
2024W24,2024,24,2024-06-10,2024-06-16,全国,全部,718265,19948097,360971,18052492,0.5617,184.56,103.667352,酒店之家
2024W24,2024,24,2024-06-10,2024-06-16,全国,经济型,625022,11745188,282561,9985406,0.5695,137.06,78.05567,酒店之家
2024W24,2024,24,2024-06-10,2024-06-16,全国,中档型,63448,4005026,50934,3892219,0.5564,225.68,125.568352,酒店之家
2024W24,2024,24,2024-06-10,2024-06-16,全国,高档型,24166,2823186,21997,2801729,0.5003,334.4,167.30031999999997,酒店之家
2024W24,2024,24,2024-06-10,2024-06-16,全国,豪华型,5629,1374697,5479,1373138,0.4,693.64,277.456,酒店之家
2024W25,2024,25,2024-06-17,2024-06-23,全国,全部,725892,20016815,362148,18101637,0.5824,189.39,110.300736,酒店之家
2024W25,2024,25,2024-06-17,2024-06-23,全国,经济型,632283,11787585,283447,10008917,0.5902,139.81,82.515862,酒店之家
2024W25,2024,25,2024-06-17,2024-06-23,全国,中档型,63694,4017541,51118,3904176,0.5846,232.36,135.837656,酒店之家
2024W25,2024,25,2024-06-17,2024-06-23,全国,高档型,24273,2834665,22093,2813102,0.4881,345.29,168.536049,酒店之家
2024W25,2024,25,2024-06-17,2024-06-23,全国,豪华型,5642,1377024,5490,1375442,0.3833,716.55,274.65361499999995,酒店之家
2024W26,2024,26,2024-06-24,2024-06-30,全国,全部,727593,20187322,366645,18255204,0.604,191.48,115.65391999999999,酒店之家
2024W26,2024,26,2024-06-24,2024-06-30,全国,经济型,633479,11931367,287569,10137034,0.6104,139.81,85.34002400000001,酒店之家
2024W26,2024,26,2024-06-24,2024-06-30,全国,中档型,64064,4035792,51381,3921385,0.6053,233.49,141.33149699999998,酒店之家
2024W26,2024,26,2024-06-24,2024-06-30,全国,高档型,24390,2841577,22186,2819769,0.5304,350.06,185.671824,酒店之家
2024W26,2024,26,2024-06-24,2024-06-30,全国,豪华型,5660,1378586,5509,1377016,0.4372,751.23,328.437756,酒店之家
2024W27,2024,27,2024-07-01,2024-07-07,全国,全部,729370,20252508,367961,18310796,0.6153,200.29,123.23843699999999,酒店之家
2024W27,2024,27,2024-07-01,2024-07-07,全国,经济型,634841,11966575,288527,10163277,0.6221,147.7,91.88417,酒店之家
2024W27,2024,27,2024-07-01,2024-07-07,全国,中档型,64294,4049987,51577,3935203,0.6157,244.92,150.797244,酒店之家
2024W27,2024,27,2024-07-01,2024-07-07,全国,高档型,24550,2853432,22323,2831362,0.5359,362.85,194.45131500000002,酒店之家
2024W27,2024,27,2024-07-01,2024-07-07,全国,豪华型,5685,1382514,5534,1380954,0.4605,766.92,353.16666,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,全国,全部,732145,20316400,369158,18361101,0.6554,211.19,138.413926,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,全国,经济型,637443,12016130,289620,10199907,0.6607,155.76,102.91063199999999,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,全国,中档型,64620,4076315,51850,3961056,0.6627,255.69,169.445763,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,全国,高档型,24447,2847975,22204,2825720,0.5646,374.62,211.510452,酒店之家
2024W28,2024,28,2024-07-08,2024-07-14,全国,豪华型,5635,1375980,5484,1374418,0.4781,785.4,375.49974000000003,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,全国,全部,737399,20378145,370010,18406104,0.6777,220.48,149.41929599999997,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,全国,经济型,642194,12046619,290075,10214698,0.679,162.59,110.39861,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,全国,中档型,64965,4092647,52105,3976486,0.6925,265.17,183.63022500000002,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,全国,高档型,24585,2859032,22326,2836635,0.6148,387.93,238.499364,酒店之家
2024W29,2024,29,2024-07-15,2024-07-21,全国,豪华型,5655,1379847,5504,1378285,0.5022,796.68,400.09269599999993,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,全国,全部,737666,20419723,370848,18442384,0.6615,220.72,146.00628,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,全国,经济型,642024,12061193,290556,10224740,0.6617,162.57,107.57256899999999,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,全国,中档型,65268,4107730,52345,3990974,0.678,264.96,179.64288,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,全国,高档型,24705,2869318,22430,2846759,0.6018,387.69,233.311842,酒店之家
2024W30,2024,30,2024-07-22,2024-07-28,全国,豪华型,5669,1381482,5517,1379911,0.4981,787.33,392.169073,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,全国,全部,739803,20442482,371031,18458542,0.6706,229.2,153.70152,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,全国,经济型,643926,12064948,290539,10222274,0.6692,169.23,113.248716,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,全国,中档型,65384,4115240,52449,3998334,0.6869,273.71,188.01139899999998,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,全国,高档型,24806,2878042,22507,2855243,0.6326,396.44,250.787944,酒店之家
2024W31,2024,31,2024-07-29,2024-08-04,全国,豪华型,5687,1384252,5536,1382691,0.5368,799.22,429.02129600000006,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,全国,全部,739399,20473402,371565,18486352,0.7086,241.21,170.92140600000002,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,全国,经济型,643161,12073684,290775,10228561,0.7067,178.91,126.43569699999999,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,全国,中档型,65604,4125456,52613,4007987,0.7242,286.28,207.32397599999996,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,全国,高档型,24935,2889165,22629,2866274,0.6774,411.7,278.88558,酒店之家
2024W32,2024,32,2024-08-05,2024-08-11,全国,豪华型,5699,1385097,5548,1383530,0.5865,831.38,487.60437,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,全国,全部,740003,20499110,372006,18505997,0.6633,233.99,155.205567,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,全国,经济型,643482,12082657,290974,10231871,0.6619,171.43,113.46951700000001,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,全国,中档型,65758,4132207,52738,4014452,0.6795,275.84,187.43327999999997,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,全国,高档型,25051,2896633,22733,2873627,0.6202,400.55,248.42111,酒店之家
2024W33,2024,33,2024-08-12,2024-08-18,全国,豪华型,5712,1387613,5561,1386047,0.5351,799.93,428.04254299999997,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,全国,全部,737208,20526567,372694,18532414,0.6648,222.47,147.898056,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,全国,经济型,640471,12094563,291474,10242978,0.667,162.38,108.30746,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,全国,中档型,65910,4139661,52859,4021632,0.6743,263.44,177.637592,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,全国,高档型,25110,2903356,22794,2880370,0.6165,386.96,238.56084,酒店之家
2024W34,2024,34,2024-08-19,2024-08-25,全国,豪华型,5717,1388987,5567,1387434,0.5351,786.29,420.743779,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,全国,全部,729087,20411716,369649,18439153,0.5855,197.95,115.899725,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,全国,经济型,633095,12015934,289065,10184923,0.6021,147.4,88.74954,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,全国,中档型,65585,4152420,52625,4035191,0.5704,235.8,134.50032000000002,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,全国,高档型,24720,2859183,22421,2836403,0.4973,348.09,173.105157,酒店之家
2024W35,2024,35,2024-08-26,2024-09-01,全国,豪华型,5687,1384179,5538,1382636,0.4336,716.96,310.873856,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,全国,全部,729883,20442320,370164,18463809,0.5761,188.6,108.65245999999999,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,全国,经济型,633673,12030866,289400,10194228,0.5879,140.79,82.77044099999999,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,全国,中档型,65714,4160379,52729,4042964,0.569,225.8,128.4802,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,全国,高档型,24799,2865915,22488,2843009,0.4963,334.03,165.779089,酒店之家
2024W36,2024,36,2024-09-02,2024-09-08,全国,豪华型,5697,1385160,5547,1383608,0.415,681.43,282.79344999999995,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,全国,全部,730489,20504218,371498,18517258,0.5681,190.27,108.09238700000002,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,全国,经济型,633862,12064648,290398,10220216,0.5773,140.34,81.01828200000001,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,全国,中档型,65979,4172894,52922,4054875,0.5638,225.77,127.289126,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,全国,高档型,24928,2877738,22609,2854783,0.503,336.02,169.01806,酒店之家
2024W37,2024,37,2024-09-09,2024-09-15,全国,豪华型,5720,1388938,5569,1387384,0.4178,692.78,289.443484,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,全国,全部,730397,20535334,372178,18545176,0.5367,186.87,100.293129,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,全国,经济型,633561,12082517,290909,10235235,0.5492,137.26,75.383192,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,全国,中档型,66131,4179368,53031,4061003,0.523,220.12,115.12276000000001,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,全国,高档型,24975,2881876,22660,2858932,0.478,330.63,158.04113999999998,酒店之家
2024W38,2024,38,2024-09-16,2024-09-22,全国,豪华型,5730,1391573,5578,1390006,0.4145,687.26,284.86927,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,全国,全部,725240,20617309,373941,18625692,0.5477,186.04,101.89410799999999,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,全国,经济型,627651,12121402,292077,10274129,0.549,133.83,73.47267000000001,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,全国,中档型,66668,4202559,53427,4082916,0.5608,217.89,122.19271199999999,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,全国,高档型,25156,2895941,22828,2872853,0.4734,330.21,156.32141399999998,酒店之家
2024W39,2024,39,2024-09-23,2024-09-29,全国,豪华型,5765,1397407,5609,1395794,0.4086,675.94,276.18908400000004,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,全国,全部,724698,20619142,373791,18627551,0.6978,267.46,186.63358799999997,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,全国,经济型,626845,12105176,291669,10258007,0.7165,200.69,143.794385,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,全国,中档型,66790,4209957,53556,4090395,0.6808,317.4,216.08591999999996,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,全国,高档型,25280,2904916,22940,2881681,0.5952,450.75,268.28639999999996,酒店之家
2024W40,2024,40,2024-09-30,2024-10-06,全国,豪华型,5783,1399093,5626,1397468,0.5299,869.15,460.562585,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,全国,全部,713023,20429263,369788,18477249,0.4981,178.26,88.79130599999999,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,全国,经济型,616009,11952573,288222,10142416,0.5109,129.45,66.136005,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,全国,中档型,66062,4180044,53078,4062692,0.4851,210.55,102.137805,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,全国,高档型,25171,2896921,22862,2874017,0.4258,316.38,134.714604,酒店之家
2024W41,2024,41,2024-10-07,2024-10-13,全国,豪华型,5781,1399725,5626,1398124,0.3741,655.8,245.33477999999997,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,全国,全部,710926,20411869,369541,18462624,0.6036,186.65,112.66194,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,全国,经济型,613998,11937323,288005,10129378,0.6089,134.97,82.183233,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,全国,中档型,65967,4173762,53037,4056982,0.6081,222.72,135.43603199999998,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,全国,高档型,25165,2897874,22860,2874976,0.5214,337.9,176.18105999999997,酒店之家
2024W42,2024,42,2024-10-14,2024-10-20,全国,豪华型,5796,1402910,5639,1401288,0.4565,712.58,325.29277,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,全国,全部,708739,20386480,369018,18441275,0.582,186.8,108.7176,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,全国,经济型,611825,11911923,287500,10107949,0.5872,134.8,79.15456000000002,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,全国,中档型,65923,4171759,52990,4055072,0.5859,221.56,129.812004,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,全国,高档型,25189,2898736,22882,2875810,0.5055,336.74,170.22206999999997,酒店之家
2024W43,2024,43,2024-10-21,2024-10-27,全国,豪华型,5802,1404062,5646,1402444,0.4317,709.39,306.24366299999997,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,全国,全部,714471,20338629,368080,18396669,0.5525,183.34,101.29535,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,全国,经济型,618418,11909524,287222,10106946,0.5616,133.14,74.771424,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,全国,中档型,65219,4141571,52462,4026486,0.5482,217.34,119.14578800000001,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,全国,高档型,25029,2883197,22749,2860536,0.4643,327.39,152.00717699999998,酒店之家
2024W44,2024,44,2024-10-28,2024-11-03,全国,豪华型,5805,1404337,5647,1402701,0.3944,683.67,269.63944799999996,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,全国,全部,711792,20342429,368232,18401847,0.5546,182.7,101.32542,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,全国,经济型,615669,11906042,287303,10104833,0.5625,131.87,74.176875,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,全国,中档型,65240,4143399,52486,4028358,0.5528,215.72,119.25001599999999,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,全国,高档型,25072,2887689,22790,2864993,0.4578,326.3,149.38014,酒店之家
2024W45,2024,45,2024-11-04,2024-11-10,全国,豪华型,5811,1405299,5653,1403663,0.3902,685.18,267.357236,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,全国,全部,708742,20305932,367316,18368488,0.5654,185.66,104.972164,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,全国,经济型,612589,11867639,286359,10069753,0.573,133.1,76.26629999999999,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,全国,中档型,65216,4140311,52458,4025073,0.5635,215.88,121.64838,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,全国,高档型,25115,2891282,22835,2868598,0.4635,327.74,151.90749000000002,酒店之家
2024W46,2024,46,2024-11-11,2024-11-17,全国,豪华型,5822,1406700,5664,1405064,0.4075,693.9,282.76424999999995,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,全国,全部,706714,20289708,366828,18355013,0.565,184.11,104.02215,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,全国,经济型,610487,11843727,285787,10048483,0.5723,131.48,75.246004,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,全国,中档型,65238,4142247,52500,4027201,0.5619,213.61,120.027459,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,全国,高档型,25163,2895154,22874,2872394,0.4652,323.26,150.380552,酒店之家
2024W47,2024,47,2024-11-18,2024-11-24,全国,豪华型,5826,1408580,5667,1406935,0.4282,679.64,291.02184800000003,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,全国,全部,702704,20234725,365702,18311494,0.5719,183.57,104.98368299999998,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,全国,经济型,607164,11821658,285255,10036962,0.5787,132.68,76.78191600000001,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,全国,中档型,64737,4124331,52071,4009992,0.5713,213.92,122.212496,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,全国,高档型,24978,2880232,22710,2857685,0.4509,322,145.18980000000002,酒店之家
2024W48,2024,48,2024-11-25,2024-12-01,全国,豪华型,5825,1408504,5666,1406855,0.4346,684.57,297.514122,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,全国,全部,704139,20279688,366750,18348958,0.5592,181.78,101.651376,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,全国,经济型,608328,11848425,286096,10056909,0.57,131.67,75.05189999999999,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,全国,中档型,64959,4134512,52225,4019467,0.5451,212.3,115.72473000000001,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,全国,高档型,25012,2885151,22748,2862633,0.462,320.96,148.28352,酒店之家
2024W49,2024,49,2024-12-02,2024-12-08,全国,豪华型,5840,1411600,5681,1409949,0.4411,680.53,300.181783,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,全国,全部,704565,20325586,367773,18390737,0.5477,180.96,99.111792,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,全国,经济型,608560,11875951,286934,10080350,0.5591,129.72,72.526452,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,全国,中档型,65069,4142870,52328,4027811,0.5317,210.04,111.67826799999999,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,全国,高档型,25085,2892569,22819,2870031,0.4519,317.97,143.69064300000002,酒店之家
2024W50,2024,50,2024-12-09,2024-12-15,全国,豪华型,5851,1414196,5692,1412545,0.4305,679.13,292.365465,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,全国,全部,702917,20343085,368358,18408991,0.5623,185.35,104.222305,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,全国,经济型,606766,11884006,287396,10089355,0.576,134.95,77.73119999999999,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,全国,中档型,65159,4145453,52400,4030248,0.5401,214.94,116.089094,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,全国,高档型,25124,2897327,22855,2874761,0.4704,319.02,150.067008,酒店之家
2024W51,2024,51,2024-12-16,2024-12-22,全国,豪华型,5868,1416299,5707,1414627,0.431,676.8,291.70079999999996,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,全国,全部,711154,20412291,369968,18456832,0.5466,187.04,102.23606399999998,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,全国,经济型,614772,11942280,288852,10126968,0.5563,132.8,73.87664000000001,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,全国,中档型,65345,4151449,52511,4035563,0.5294,212.46,112.476324,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,全国,高档型,25167,2902204,22895,2879603,0.4957,321.66,159.446862,酒店之家
2024W52,2024,52,2024-12-23,2024-12-29,全国,豪华型,5870,1416358,5710,1414698,0.4614,710.38,327.76933199999996,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,全国,全部,706452,20398481,369887,18452249,0.5477,188.24,103.099048,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,全国,经济型,610254,11927871,288912,10121371,0.5684,140.38,79.791992,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,全国,中档型,65252,4151887,52437,4036177,0.5039,216.45,109.069155,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,全国,高档型,25072,2900962,22825,2878608,0.4583,316.08,144.85946399999997,酒店之家
2025W01,2025,1,2024-12-30,2025-01-05,全国,豪华型,5874,1417761,5713,1416093,0.4376,702.01,307.199576,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,全国,全部,706933,20473536,371448,18520488,0.553,181.2,100.20360000000001,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,全国,经济型,610271,11970333,290105,10157932,0.5625,131.02,73.69875,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,全国,中档型,65551,4167211,52664,4050802,0.5383,209.28,112.655424,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,全国,高档型,25213,2913220,22943,2890659,0.4896,315.82,154.625472,酒店之家
2025W02,2025,2,2025-01-06,2025-01-12,全国,豪华型,5898,1422772,5736,1421095,0.4159,691.83,287.732097,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,全国,全部,708277,20522181,372279,18563524,0.5617,188.97,106.144449,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,全国,经济型,611196,11991688,290588,10174443,0.5686,134.7,76.59042,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,全国,中档型,65827,4181579,52886,4064592,0.5509,216.47,119.253323,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,全国,高档型,25337,2923596,23051,2900855,0.5215,325.55,169.774325,酒店之家
2025W03,2025,3,2025-01-13,2025-01-19,全国,豪华型,5917,1425318,5754,1423634,0.4566,717.74,327.720084,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,全国,全部,711282,20623230,374209,18652220,0.5041,194.53,98.062573,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,全国,经济型,613353,12040807,291841,10212739,0.5058,137.45,69.52221,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,全国,中档型,66420,4207733,53324,4089336,0.503,218.38,109.84514,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,全国,高档型,25553,2940763,23253,2917918,0.4889,327.76,160.241864,酒店之家
2025W04,2025,4,2025-01-20,2025-01-26,全国,豪华型,5956,1433927,5791,1432227,0.4528,719.62,325.843936,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,全国,全部,711687,20651773,374737,18678510,0.5299,291.53,154.48174699999998,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,全国,经济型,613412,12052365,292084,10222549,0.5191,204.42,106.11442199999999,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,全国,中档型,66655,4219899,53499,4101002,0.5545,310.92,172.40514000000002,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,全国,高档型,25652,2944989,23353,2922161,0.5656,458.14,259.123984,酒店之家
2025W05,2025,5,2025-01-27,2025-02-02,全国,豪华型,5968,1434520,5801,1432798,0.533,967.84,515.8587200000001,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,全国,全部,711907,20685000,375591,18713336,0.5599,208.17,116.55438299999999,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,全国,经济型,613567,12079442,292850,10251005,0.5662,149.7,84.76013999999999,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,全国,中档型,66706,4225856,53584,4107298,0.5506,237.55,130.79503,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,全国,高档型,25660,2944720,23352,2921791,0.5155,352.58,181.75498999999996,酒店之家
2025W06,2025,6,2025-02-03,2025-02-09,全国,豪华型,5974,1434982,5805,1433242,0.5035,770.48,387.93667999999997,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,全国,全部,713907,20752935,377465,18773398,0.5526,185.98,102.77254799999999,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,全国,经济型,615384,12137815,294577,10301916,0.571,136.74,78.07854,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,全国,中档型,66848,4233016,53695,4114113,0.5186,217.78,112.94070799999999,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,全国,高档型,25695,2946883,23383,2923905,0.4563,319.5,145.78785,酒店之家
2025W07,2025,7,2025-02-10,2025-02-16,全国,豪华型,5980,1435221,5810,1433464,0.466,685.73,319.55018,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,全国,全部,714714,20794336,378450,18809150,0.5871,183.26,107.591946,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,全国,经济型,615926,12163167,295340,10322019,0.6067,134.15,81.388805,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,全国,中档型,67037,4239817,53838,4120501,0.5518,217.03,119.75715399999999,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,全国,高档型,25766,2955134,23455,2932150,0.4913,318.02,156.243226,酒店之家
2025W08,2025,8,2025-02-17,2025-02-23,全国,豪华型,5985,1436218,5817,1434480,0.4762,669.26,318.701612,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,全国,全部,719759,20790322,378319,18801848,0.5687,181.16,103.02569199999999,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,全国,经济型,620926,12155276,295149,10310712,0.5875,132.42,77.79674999999999,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,全国,中档型,67060,4240517,53871,4121266,0.5356,214.33,114.795148,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,全国,高档型,25783,2955384,23477,2932458,0.4667,314.31,146.688477,酒店之家
2025W09,2025,9,2025-02-24,2025-03-02,全国,豪华型,5990,1439145,5822,1437412,0.4613,652.45,300.975185,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,全国,全部,733754,20865046,379826,18850238,0.5471,179.85,98.39593500000001,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,全国,经济型,635097,12241472,296938,10371603,0.5643,131.76,74.35216799999999,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,全国,中档型,67028,4238455,53726,4118134,0.519,212.94,110.51586,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,全国,高档型,25663,2949709,23363,2926807,0.4577,312.19,142.889363,酒店之家
2025W10,2025,10,2025-03-03,2025-03-09,全国,豪华型,5966,1435410,5799,1433694,0.4032,642.15,258.91488,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,全国,全部,740805,20958683,381674,18930083,0.5887,183.81,108.208947,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,全国,经济型,641667,12299957,298368,10416956,0.6029,135.07,81.433703,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,全国,中档型,67369,4257466,54007,4136504,0.5645,216.04,121.95457999999999,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,全国,高档型,25791,2963660,23488,2940739,0.5113,312.71,159.888623,酒店之家
2025W11,2025,11,2025-03-10,2025-03-16,全国,豪华型,5978,1437600,5811,1435884,0.4713,642.32,302.725416,酒店之家
